source,score,level
Metab__HMDB0000159_e,1.2495131486923992,2
Metab__HMDB0000161_e,-2.2792517259240546,2
Metab__HMDB0000162_e,-0.9132176781428971,2
Metab__HMDB0000167_e,0.4955125391614716,2
Metab__HMDB0000168_e,0.005737905925306137,2
Metab__HMDB0000175_c,1.0861117733193633,2
Metab__HMDB0000177_e,-0.44331089710654076,2
Metab__HMDB0000187_e,1.6611489068341894,2
Metab__HMDB0000187_x,1.6611489068341894,2
Metab__HMDB0000189_c,0.30113166113878653,2
Metab__HMDB0000190_x,0.15174624348971968,2
Metab__HMDB0000193_c,0.5092659655529878,2
Metab__HMDB0000193_m,0.5092659655529879,2
Metab__HMDB0000195_e,-0.5500078406326907,2
Metab__HMDB0000205_c,0.8973559619926443,2
Metab__HMDB0000205_m,0.8973559619926434,2
Metab__HMDB0000208_e,0.052203586281304976,2
Metab__HMDB0000208_x,0.052203586281304976,2
Metab__HMDB0000223_c,1.5951298744308986,2
Metab__HMDB0000223_m,0.2961479978412002,2
Metab__HMDB0000224_c,0.4364961690999611,2
Metab__HMDB0000243_c,-3.4903689030967744,2
Metab__HMDB0000243_m,-2.1500442574968623,2
Metab__HMDB0000254_x,0.10105670214130252,2
Metab__HMDB0000296_e,-0.023465268467730473,2
Metab__HMDB0000362_c,-1.6223844900402047,2
Metab__HMDB0000491_m,0.052203586281304996,2
Metab__HMDB0000574_e,-0.3483073147888455,2
Metab__HMDB0000641_e,1.47869121475848,2
Metab__HMDB0000695_m,0.052203586281304996,2
Metab__HMDB0000696_e,-0.9300928048211458,2
Metab__HMDB0000707_c,0.5335745397116117,2
Metab__HMDB0000707_m,0.052203586281304996,2
Metab__HMDB0000721_c,-1.5573037384144366,2
Metab__HMDB0000725_e,0.15473122990599728,2
Metab__HMDB0000731_c,-0.3483073147888455,2
Metab__HMDB0000759_c,-1.2174510152142406,2
Metab__HMDB0001000_c,0.7499515297484972,2
Metab__HMDB0001022_m,0.1010567021413025,2
Metab__HMDB0001024_c,0.41884505659963805,2
Metab__HMDB0001068_c,-3.0080787797017097,2
Metab__HMDB0001112_c,-4.3513774176387114,2
Metab__HMDB0001197_m,0.1010567021413025,2
Metab__HMDB0001201_m,0.1010567021413025,2
Metab__HMDB0001270_c,-0.0026677802817478926,2
Metab__HMDB0001342_c,-1.6223844900402047,2
Metab__HMDB0001368_c,-0.23544829448205418,2
Metab__HMDB0001401_r,0.30113166113878653,2
Metab__HMDB0001413_c,0.8239399076583347,2
Metab__HMDB0001414_e,-1.0451093217678336,2
Metab__HMDB0001434_c,-0.10601535783263383,2
Metab__HMDB0001489_c,-1.818380075689876,2
Metab__HMDB0001508_c,0.823939907658333,2
Metab__HMDB0001532_c,0.30113166113878653,2
Metab__HMDB0001552_c,0.05220358628130491,2
Metab__HMDB0001565_c,0.755662593517714,2
Metab__HMDB0001586_c,0.30113166113878653,2
Metab__HMDB0001846_c,-1.2174510152142395,2
Metab__HMDB0001846_m,-1.2174510152142417,2
Metab__HMDB0002104_m,-0.0381325127514956,2
Metab__HMDB0002757_c,-0.10601535783263387,2
Metab__HMDB0003971_c,-1.6066385744110787,2
Metab__HMDB0003974_c,0.052203586281304976,2
Metab__HMDB0003974_m,0.052203586281304996,2
Metab__HMDB0004045_c,0.05220358628130491,2
Metab__HMDB0006532_c,0.4253908988848712,2
Metab__HMDB0006814_c,-1.1845430164394726,2
Metab__HMDB0011745_c,-0.9300928048211458,2
Metab__HMDB0028848_c,-6.478131161827308e-4,2
Metab__HMDB0028929_c,-1.2174510152142406,2
Metab__HMDB0060173_c,0.7556625935177139,2
Metab__HMDB0060244_c,0.755662593517714,2
Metab__HMDB0062585_c,0.1547312299059972,2
Metab__HMDB0062585_m,0.15473122990599728,2
Metab__HMDB0062628_c,1.1731133510059404,2
Metab__HMDB0062643_c,1.139946116284724,2
Metab__HMDB0062755_c,1.2453982054941655,2
Metab__M00213_c,0.43649616909996153,2
Metab__M01389_c,0.30113166113878653,2
Metab__Ndmelys_c,0.4364961690999615,2
Metab__Ntmelys_c,1.239876235035278,2
Metab__alaargcys_c,-1.8833918911648628,2
Metab__alaarggly_c,-2.566952431288366,2
Metab__alaasnleu_c,-1.6124063769682822,2
Metab__alaglylys_c,-2.566952431288366,2
Metab__alahisala_c,-0.44331089710654076,2
Metab__alalysthr_c,-1.2462375860768637,2
Metab__argalaphe_c,-0.7052917791754917,2
Metab__argalathr_c,-1.2462375860768637,2
Metab__argargmet_c,-0.9300928048211458,2
Metab__argcysgly_c,-1.1411874499552106,2
Metab__argcysser_c,0.8922197895241669,2
Metab__argglupro_c,-0.7495591238750289,2
Metab__arghisthr_c,0.012522143966549352,2
Metab__argleuphe_c,1.2495131486923992,2
Metab__argphearg_c,1.2495131486923992,2
Metab__argpromet_c,-1.3480196225902448,2
Metab__argprothr_c,-0.3182773508290595,2
Metab__argvalcys_c,-0.3483073147888455,2
Metab__asncyscys_c,0.005737905925306137,2
Metab__asnmetpro_c,-1.124258189137175,2
Metab__asnpheasp_c,1.3078060434160164,2
Metab__asnphecys_c,0.47986799320990553,2
Metab__asntyrgly_c,-0.3172591785610162,2
Metab__asntyrphe_c,1.1203677069692781,2
Metab__asntyrthr_c,0.6787048599584576,2
Metab__aspalaarg_c,-0.8465707967948795,2
Metab__aspasnglu_c,0.5072441351545386,2
Metab__aspglupro_c,-0.027676862326221317,2
Metab__asphiscys_c,0.10243172335569783,2
Metab__asphispro_c,-0.22481517146010163,2
Metab__asplyshis_c,0.4015759289706681,2
Metab__aspmetasp_c,-0.9300928048211458,2
Metab__aspprolys_c,0.0707787741995863,2
Metab__aspvalasn_c,0.7227869613452582,2
Metab__cdpdag_hs_c,1.169537279392993,2
Metab__cysasnmet_c,-0.7894003069543408,2
Metab__cysaspphe_c,1.0941907012442653,2
Metab__cysglnmet_c,0.0642688137030498,2
Metab__cysgluhis_c,-0.5707640583844232,2
Metab__cysglutrp_c,-0.3483909368983383,2
Metab__cysleuthr_c,0.07986729601557081,2
Metab__cyssermet_c,0.16551619592490216,2
Metab__cystyrasn_c,0.1833247881554491,2
Metab__dag_hs_c,1.1695372793929908,2
Metab__glnasngln_c,0.005737905925306137,2
Metab__glnhishis_c,1.47869121475848,2
Metab__glnhislys_c,0.6992082704150687,2
Metab__glnlyslys_c,1.47869121475848,2
Metab__glnlystrp_c,1.47869121475848,2
Metab__glnproglu_c,0.21559343559004573,2
Metab__glntrpglu_c,0.9422134756460631,2
Metab__glntyrleu_c,1.5588659451706788,2
Metab__gluasnleu_c,-0.09617260182032593,2
Metab__glumet_c,-0.7614940724457697,2
Metab__glumethis_c,-0.9124722622090674,2
Metab__gluthr_c,0.2521552165862898,2
Metab__gluthrlys_c,0.2521552165862898,2
Metab__glutrpala_c,-1.69740692532505,2
Metab__glyhisasn_c,-1.0128187795078787,2
Metab__glyhislys_c,-1.2108929116931442,2
Metab__glylyscys_c,-1.1411874499552106,2
Metab__glylysphe_c,-6.478131161827308e-4,2
Metab__glysar_c,-1.2174510152142406,2
Metab__glytyrlys_c,-0.3610114993634757,2
Metab__glyvalhis_c,-1.2108929116931442,2
Metab__hisargcys_c,-0.5894482072166325,2
Metab__hisargser_c,0.8238191700715101,2
Metab__hisasp_c,0.4015759289706681,2
Metab__hiscyscys_c,-0.44331089710654076,2
Metab__hisglnala_c,-0.7349544672613321,2
Metab__hisglu_c,-0.41602089011696036,2
Metab__hisglugln_c,0.4879635707845152,2
Metab__hisglylys_c,-1.2108929116931442,2
Metab__hislysala_c,-1.956918545905423,2
Metab__hislysglu_c,-0.41602089011696036,2
Metab__hislysile_c,-0.44331089710654076,2
Metab__hislysthr_c,0.012522143966549352,2
Metab__hislysval_c,-0.44331089710654076,2
Metab__hismet_c,-1.005918457907029,2
Metab__hismetgln_c,0.00889049824185164,2
Metab__hisphearg_c,0.5412664185019186,2
Metab__hisprolys_c,-0.9938585300192802,2
Metab__ileasnhis_c,-0.3361348584108637,2
Metab__ileglnglu_c,0.9422134756460631,2
Metab__ileglyarg_c,-1.2174510152142406,2
Metab__ileprolys_c,-0.9132176781428971,2
Metab__ileserarg_c,1.6611489068341894,2
Metab__leualaarg_c,-2.2792517259240546,2
Metab__leuasnasp_c,0.7227869613452582,2
Metab__leupro_c,-0.9132176781428971,2
Metab__leuproarg_c,-0.9132176781428971,2
Metab__leusertrp_c,1.6611489068341894,2
Metab__lyscyshis_c,-0.5894482072166325,2
Metab__lysglnphe_c,1.9437619054722683,2
Metab__lyspheile_c,1.2495131486923992,2
Metab__lysvalphe_c,1.2495131486923992,2
Metab__metargleu_c,-0.9300928048211458,2
Metab__metasntyr_c,-0.15352174764761423,2
Metab__metglntyr_c,0.6979401906194995,2
Metab__metglyarg_c,-1.5697817266727006,2
Metab__methislys_c,-1.005918457907029,2
Metab__metphearg_c,0.19813221972217743,2
Metab__mettrpphe_c,0.19813221972217743,2
Metab__mi1p_D_c,-1.1845430164394726,2
Metab__mlthf_c,1.6611489068341887,2
Metab__pail_hs_c,-1.6841021461458432,2
Metab__pheasnmet_c,0.14245451393993158,2
Metab__pheasp_c,1.6265841129504215,2
Metab__pheglnphe_c,1.47869121475848,2
Metab__pheleu_c,1.2495131486923992,2
Metab__pheleuasp_c,1.6265841129504215,2
Metab__pheleuhis_c,0.5412664185019186,2
Metab__phelysala_c,-0.7052917791754917,2
Metab__phelyspro_c,0.20989831404518677,2
Metab__phepheasn_c,0.005737905925306137,2
Metab__phephethr_c,0.4955125391614716,2
Metab__pheproarg_c,0.20989831404518677,2
Metab__phesertrp_c,2.0782444301275516,2
Metab__phethrlys_c,1.2202435245828969,2
Metab__phetrpleu_c,1.2495131486923992,2
Metab__phetyr_c,1.394523838132594,2
Metab__phetyrgln_c,2.01759639665998,2
Metab__phetyrlys_c,1.394523838132594,2
Metab__proargasp_c,0.0707787741995863,2
Metab__proargcys_c,-0.9249210628495477,2
Metab__proasncys_c,-0.779575366984273,2
Metab__procys_c,-0.9249210628495477,2
Metab__proglnpro_c,1.47869121475848,2
Metab__proglulys_c,-0.7495591238750289,2
Metab__progly_c,-1.5573037384144366,2
Metab__prohis_c,-0.9938585300192802,2
Metab__prohistyr_c,-0.4069141832835539,2
Metab__proleuarg_c,-0.9132176781428971,2
Metab__prophe_c,0.20989831404518677,2
Metab__protrplys_c,-0.9132176781428971,2
Metab__protrpthr_c,-0.3182773508290595,2
Metab__provalgln_c,0.3668318829722933,2
Metab__ps_hs_c,2.9259439253801993,2
Metab__serargala_c,-0.42302037462746384,2
Metab__serargtrp_c,1.6611489068341894,2
Metab__sercysarg_c,0.8922197895241669,2
Metab__serglyglu_c,0.1436906503778556,2
Metab__serlyshis_c,0.8238191700715101,2
Metab__serphelys_c,2.0782444301275516,2
Metab__sertrphis_c,0.8238191700715101,2
Metab__thrargtyr_c,0.8519215223031003,2
Metab__thrasntyr_c,0.6787048599584576,2
Metab__thrglnglu_c,1.0438175785621107,2
Metab__thrglntyr_c,1.5521493914838174,2
Metab__thrhishis_c,0.4955125391614716,2
Metab__thrilearg_c,0.4955125391614716,2
