source,target,sign,consistency
HMGB1,TP53,1,TRUE
HSP90AA1,SMYD2,1,TRUE
HSP90AA1,TP53,-1,TRUE
JUN,CREB1,1,TRUE
JUN,NFAT5,1,TRUE
LDHA,Enzyme7338__LDHA_reverse,1,TRUE
LDHA,Enzyme9172__LDHA_reverse,1,TRUE
LDHA,Enzyme9694__LDHA,1,TRUE
LDHA,Enzyme9694__LDHA_reverse,1,TRUE
MDM4,EP300,-1,TRUE
MDM4,TP53,-1,TRUE
MYC,BRD4,-1,TRUE
MYC,HSP90AA1,1,TRUE
MYC,SMAD2,1,TRUE
Metab__L-Lactic acid_c,Enzyme1016100002__SLC16A1,1,TRUE
Metab__L-Lactic acid_c,Enzyme1016500002__SLC16A1,1,TRUE
Metab__L-Lactic acid_c,Enzyme1016700002__SLC16A1,1,TRUE
Metab__L-Lactic acid_c,Enzyme2970__orphanReacC05953t_TRANSPORTER3_reverse,1,TRUE
Metab__L-Lactic acid_c,Enzyme2972__orphanReacC06439t_TRANSPORTER3_reverse,1,TRUE
Metab__L-Lactic acid_c,Enzyme918200002__SLC16A1,1,TRUE
Metab__L-Lactic acid_e,Enzyme757700002__BSG,1,TRUE
Metab__L-Lactic acid_x,Enzyme222200002__SLC16A1,1,TRUE
Metab__L-Lactic acid_x,Enzyme2759__orphanReacLACLt,1,TRUE
Metab__L-Lactic acid_x,Enzyme9694__LDHA,1,TRUE
Metab__L-Lactic acid_x,Enzyme9694__LDHB,1,TRUE
Metab__2-Oxopropanoic acid_x,Enzyme9694__LDHA_reverse,1,TRUE
Metab__2-Oxopropanoic acid_x,Enzyme9694__LDHB_reverse,1,TRUE
NFAT5,AKR1B1,1,TRUE
NPM1,TP53,-1,TRUE
NR3C1,CAV1,1,TRUE
NR3C1,CREB1,-1,TRUE
NR3C1,TP53,-1,TRUE
PARP1,AURKB,-1,TRUE
PARP1,E2F1,1,TRUE
PARP1,TP53,1,TRUE
PTTG1,TP53,1,TRUE
RB1,E2F1,-1,TRUE
RB1,E2F3,-1,TRUE
RB1,SP3,1,TRUE
SMYD2,TP53,-1,TRUE
TP53,BCL2L1,-1,TRUE
TP53,DUSP1,1,TRUE
TP53,HMGB1,1,TRUE
TP53,NFYA,-1,TRUE
TP53,NR3C1,-1,TRUE
TP53BP1,TP53,1,TRUE
